Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17543952,PACKAGING,Drum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17543952,PAINT PRODUCTS LINE,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17543952,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17543952,RESIN SYSTEM,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17543952,SOLIDS VOLUME,45 ± 3% (ISO 3233)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,Color scale,"70,265"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PACKAGING,Drum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PAINT PRODUCTS LINE,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,RESIN SYSTEM,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630474,SOLIDS VOLUME,50 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Accessories-for-Process-Control/Media-software/SOFTWARE-MEDIA-EASY-ACCESS-2-0-ACTIV-CAR/p/13753693,Description,Software media
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Accessories-for-Process-Control/Media-software/SOFTWARE-MEDIA-EASY-ACCESS-2-0-ACTIV-CAR/p/13753693,Type of media,Coded card
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKP2-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-%2B-NC-Short-line/p/15625552,Switching distance (Sn),10 mm
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKP2-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-%2B-NC-Short-line/p/15625552,Sensitivity adjustment,Without
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKP2-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-%2B-NC-Short-line/p/15625552,Housing type,Cylindrical threaded
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKP2-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-%2B-NC-Short-line/p/15625552,Housing material,Nickel plated brass
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKP2-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-%2B-NC-Short-line/p/15625552,Dimension,M30X1.5
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,Color scale,"60,611"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PACKAGING,Drum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PAINT PRODUCTS LINE,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,RESIN SYSTEM,Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Coil/POLYESTER-DURACOIL/p/17630769,SOLIDS VOLUME,50 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB0/p/11332922,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB0/p/11332922,Description,Connection cable
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB0/p/11332922,Complement,SRW01-CB0
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C125T22254G1V3/p/15417533,Rated current,125 A
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C125T22254G1V3/p/15417533,Rated voltage,2.3 kV
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C125T22254G1V3/p/15417533,Auxiliary voltage,200-240 V
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Miniature-Circuit-Breakers/Coils/COIL-BS-E25-MDWH6-63A/p/11894563,Coil reference,BS
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Miniature-Circuit-Breakers/Coils/COIL-BS-E25-MDWH6-63A/p/11894563,Application,Miniature circuit breaker
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Miniature-Circuit-Breakers/Coils/COIL-BS-E25-MDWH6-63A/p/11894563,Product reference,MDWH6-63A
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-Short-line/p/15625376,Switching distance (Sn),10 mm
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-Short-line/p/15625376,Sensitivity adjustment,Without
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-Short-line/p/15625376,Housing type,Cylindrical threaded
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-Short-line/p/15625376,Housing material,Nickel plated brass
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FKPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-Cable-PNP-NO-Short-line/p/15625376,Dimension,M30X1.5
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Connectors/INDUSTRIAL-CONNECTOR-CIWD-32P5H6E53-32A-5-Poles-6h-380-440-Vac-dc/p/14684928,Type,Industrial Connector
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Connectors/INDUSTRIAL-CONNECTOR-CIWD-32P5H6E53-32A-5-Poles-6h-380-440-Vac-dc/p/14684928,Rated current,32 A
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Terminal-Blocks%2C-Industrial-Plugs-and-Sockets/Industrial-Plugs-and-Sockets/Standard-Series/Connectors/INDUSTRIAL-CONNECTOR-CIWD-32P5H6E53-32A-5-Poles-6h-380-440-Vac-dc/p/14684928,Number of poles,5 Poles
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH4/p/11332397,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH4/p/11332397,Description,Connection cable
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH4/p/11332397,Complement,SRW01-CH4
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB4/p/11332919,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB4/p/11332919,Description,Connection cable
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB4/p/11332919,Complement,SRW01-CB4
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CVW02-IP52/p/10186312,Reference,CVW
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CVW02-IP52/p/10186312,Application,Enclosed starter
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CVW02-IP52/p/10186312,Type of case material,Termoplastic
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CVW02-IP52/p/10186312,Assembly box size,2
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/COMMUNICATION-MODULE-SRW01-MCM/p/10675582,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/COMMUNICATION-MODULE-SRW01-MCM/p/10675582,Description,Communication module
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/COMMUNICATION-MODULE-SRW01-MCM/p/10675582,Complement,SRW01-MCM
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Operation-and-Signaling/Accessories-for-Flange-%28Front-back%29/Flanges/FLANGE-AFM3-X10/p/14362186,APPLICATION,Pushbuttons and Pilot Lights
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Operation-and-Signaling/Accessories-for-Flange-%28Front-back%29/Flanges/FLANGE-AFM3-X10/p/14362186,TYPE,Econimic spare - AFM
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C250T62254G1V3/p/14223408,Rated current,250 A
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C250T62254G1V3/p/14223408,Rated voltage,6.9 kV
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Soft-Starters/Cabinet-built/Medium-Voltage-Soft-Starter---SSW7000-Series/SOFT-STARTER-SSW7000C250T62254G1V3/p/14223408,Auxiliary voltage,200-240 V
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130W-D61/p/10046231,Lamp reference,PL130
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130W-D61/p/10046231,Application,Motor-protect circuit breaker
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130W-D61/p/10046231,Product reference,MPW
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130W-D61/p/10046231,Voltage,110-130V 50/60Hz
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-PNP-NO-Short-line/p/15626223,Switching distance (Sn),10 mm
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-PNP-NO-Short-line/p/15626223,Sensitivity adjustment,Without
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-PNP-NO-Short-line/p/15626223,Housing type,Cylindrical threaded
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-PNP-NO-Short-line/p/15626223,Housing material,Nickel plated brass
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDPA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-PNP-NO-Short-line/p/15626223,Dimension,M30X1.5
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH2/p/10558188,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH2/p/10558188,Description,Connection cable
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-KIT-SRW01-CH2/p/10558188,Complement,SRW01-CH2
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDNA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-NPN-NO-Short-line/p/15626381,Switching distance (Sn),10 mm
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDNA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-NPN-NO-Short-line/p/15626381,Sensitivity adjustment,Without
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDNA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-NPN-NO-Short-line/p/15626381,Housing type,Cylindrical threaded
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDNA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-NPN-NO-Short-line/p/15626381,Housing material,Nickel plated brass
https://www.weg.net/catalog/weg/BR/en/Safety%2C-Industrial-Sensors-and-Power-Supply/Industrial-Sensors/Inductive-Proximity-Sensors/Inductive-Sensors-PMSW-Series/INDUCTIVE-SENSOR-PMSW-I10GL30FDNA-SC-10-mm-Without-Cylindrical-threaded-Nickel-plated-brass-M30X1-5-Flush-mounting-M12-connector---3-pins-NPN-NO-Short-line/p/15626381,Dimension,M30X1.5
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL560W-D79/p/10046232,Lamp reference,PL560
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL560W-D79/p/10046232,Application,Motor-protect circuit breaker
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL560W-D79/p/10046232,Product reference,MPW
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL560W-D79/p/10046232,Voltage,400-560V 50/60Hz
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Programmable-Logic-Controllers/PLC200-Programmable-Logic-Controller/PROGRAMMABLE-CONTROLLER-PLC201/p/17393251,Supply voltage,24 Vdc
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Programmable-Logic-Controllers/PLC200-Programmable-Logic-Controller/PROGRAMMABLE-CONTROLLER-PLC201/p/17393251,Programming software,WPS 3.10 or higher
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Programmable-Logic-Controllers/PLC200-Programmable-Logic-Controller/PROGRAMMABLE-CONTROLLER-PLC201/p/17393251,Number of CPU total DI,8
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB1/p/10558183,Applied product,SRW01
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB1/p/10558183,Description,Connection cable
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accesories-for-Smart-Relay/Electronic-Accessories/CONNECTION-CABLE-SRW01-CB1/p/10558183,Complement,SRW01-CB1
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Programmable-Logic-Controllers/PLC20X-Programmable-Logic-Controller/PROGRAMMABLE-CONTROLLER-PLC200/p/17393248,Supply voltage,24 Vdc
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Process-Control/Programmable-Logic-Controllers/PLC20X-Programmable-Logic-Controller/PROGRAMMABLE-CONTROLLER-PLC200/p/17393248,Programming software,WPS 3.10 or higher
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130G-D61/p/10046229,Lamp reference,PL130
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130G-D61/p/10046229,Application,Motor-protect circuit breaker
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130G-D61/p/10046229,Product reference,MPW
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130G-D61/p/10046229,Voltage,110-130V 50/60Hz
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130-D61/p/10045246,Lamp reference,PL130
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130-D61/p/10045246,Application,Motor-protect circuit breaker
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130-D61/p/10045246,Product reference,MPW
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Signaling-Lamps/SIGNALING-LAMP-PL130-D61/p/10045246,Voltage,110-130V 50/60Hz
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Insulated-Enclosures/INSULATED-ENCLOSURE-PE41/p/10831536,Reference,Model PE41
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Accessories-for-Circuit-Breakers-Motors/Insulated-Enclosures/INSULATED-ENCLOSURE-PE41/p/10831536,Application,Motor protector MPW16/16i
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CTV10-IP52/p/10186041,Reference,CTV
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Controls/Accessories-for-Controls/Motor-Starters-Accessories/Mounting-Enclosure/MOUNTING-ENCLOSURE-CTV10-IP52/p/10186041,Application,Enclosed starter
