Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/13435274,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/13435274,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/13435274,RESIN SYSTEM,Epoxy Amine
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,Color scale,"67,160"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,RESIN SYSTEM,Aliphatic Modified Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-SRA-511/p/11122844,SOLIDS VOLUME,43 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PAINT COLOR,Red
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PAINT COMMERCIAL COLOR,Safety Red
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,Color scale,MUNSELL 5R 4/14
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,Shine,Half-Brightness
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,RESIN SYSTEM,Alkyd/Nitrocellulose
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,SOLIDS VOLUME,28 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PAINT COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PAINT COMMERCIAL COLOR,White
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,Color scale,MBB 9147
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,Shine,Half-Brightness
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PACKAGING,Drum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,RESIN SYSTEM,Alkyd/Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-IMD-152/p/14019121,SOLIDS VOLUME,40 ± 5% (N 1358)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,PAINT COLOR,Red
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,PAINT COMMERCIAL COLOR,BURGUNDY
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,PAINT FUNCTION,Intermediate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,RESIN SYSTEM,Alkyd/Nitrocellulose
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268658,SOLIDS VOLUME,63 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,Color scale,RAL 9005
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,Shine,Semi -Mate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,RESIN SYSTEM,Epoxy Modified Amide
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-WFD-423/p/15846264,SOLIDS VOLUME,80 ± 3% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,Shine,Half-Brightness
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/WEG-TAR-FREE-HSD-302-HT/p/12395748,RESIN SYSTEM,Epoxy Amine
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PAINT COLOR,Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PAINT COMMERCIAL COLOR,Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,Shine,Ultragflat
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,RESIN SYSTEM,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-POXI-ONP-415/p/14410702,SOLIDS VOLUME,25 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PAINT COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PAINT COMMERCIAL COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PACKAGING,Plastic Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PAINT PRODUCTS LINE,Water Borne
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,RESIN SYSTEM,Modified Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Road-Implements/NEW-TECH-512/p/17761944,SOLIDS VOLUME,45 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,Shine,Ultragflat
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,RESIN SYSTEM,Aliphatic Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-THANE-DF-PU-/p/10002052,SOLIDS VOLUME,39 ± 5% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PAINT COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PAINT COMMERCIAL COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,Color scale,MUNSELL 5GY 6/1
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,Shine,Half-Brightness
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,RESIN SYSTEM,Aliphatic Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Sugar-and-Alcohol/W-THANE-HBA-503/p/10003663,SOLIDS VOLUME,68 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PACKAGING,Drum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PAINT PRODUCTS LINE,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,PAINT FUNCTION,Primer
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-PRIMER-AL/p/11109725,RESIN SYSTEM,Modified Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,PAINT COLOR,Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,PAINT COMMERCIAL COLOR,Greenish Yellow
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,PACKAGING,Round Can
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,PAINT FUNCTION,Intermediate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,RESIN SYSTEM,Alkyd/Nitrocellulose
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Mix-Color-Line/W-MIX-LACQUER-SL/p/12268573,SOLIDS VOLUME,55 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PAINT COLOR,Aluminum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PAINT COMMERCIAL COLOR,Aluminum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,Color scale,"30,200"
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PAINT FINISH,Metallic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,Shine,Bright
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PAINT PRODUCTS LINE,MODIFIED POLYESTER
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,PAINT FUNCTION,Double Function
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,RESIN SYSTEM,Long Alkyd Modified
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/10001865,SOLIDS VOLUME,45 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PAINT COLOR,Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PAINT COMMERCIAL COLOR,Medium Grey
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,Color scale,MUNSELL N5
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,Shine,Matte
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PACKAGING,Metal Bucket
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,RESIN SYSTEM,Epoxy Amine
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-TAR-FREE-CVD-324/p/14001034,SOLIDS VOLUME,78 ± 2% (ISO 3233 - 1998)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11069148,PAINT COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11069148,PAINT COMMERCIAL COLOR,Black
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11069148,Color scale,RAL 9005
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11069148,PAINT FINISH,Smooth
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/W-LACK-DF-AL-/p/11069148,Shine,Half-Brightness
